bug_id,mutant_type,operator,config_str,IQ,EQ,EQ_reliable,S_m,weighted_C
deeplocalize030,MM_deeplocalize030_add_noise_mutated0_MP_100,add_noise,100,0.7455254544060126,0.017964071856287428,False,0.05900000000000001,0.20773065419127243
deeplocalize030,MM_deeplocalize030_add_weights_regularisation_mutated0_MP_l1_1,add_weights_regularisation,l1_1,0.7650733476745051,0.9098360655737705,False,0.122,0.12861805504042706
deeplocalize030,MM_deeplocalize030_add_weights_regularisation_mutated0_MP_l1_2,add_weights_regularisation,l1_2,0.7485957670413079,0.6095890410958903,False,0.12399999999999999,0.14543862209896352
deeplocalize030,MM_deeplocalize030_add_weights_regularisation_mutated0_MP_l1_3,add_weights_regularisation,l1_3,0.7755282051282051,0.019230769230769235,False,0.048,0.185369532428356
deeplocalize030,MM_deeplocalize030_add_weights_regularisation_mutated0_MP_l1_4,add_weights_regularisation,l1_4,0.8213586726998493,0.44915254237288144,False,0.06,0.12621417797888365
deeplocalize030,MM_deeplocalize030_add_weights_regularisation_mutated0_MP_l1_5,add_weights_regularisation,l1_5,0.7428301908617699,0.5741935483870968,False,0.13299999999999998,0.143217772939135
deeplocalize030,MM_deeplocalize030_add_weights_regularisation_mutated0_MP_l1_6,add_weights_regularisation,l1_6,0.7908254399195576,0.08661417322834647,False,0.027000000000000003,0.1872297637003519
deeplocalize030,MM_deeplocalize030_add_weights_regularisation_mutated0_MP_l1_l2_1,add_weights_regularisation,l1_l2_1,0.7329849673202615,0.6776315789473684,False,0.144,0.14370915032679726
deeplocalize030,MM_deeplocalize030_add_weights_regularisation_mutated0_MP_l1_l2_2,add_weights_regularisation,l1_l2_2,0.7679463173504698,0.9166666666666666,False,0.11899999999999998,0.1283242708848243
deeplocalize030,MM_deeplocalize030_add_weights_regularisation_mutated0_MP_l1_l2_3,add_weights_regularisation,l1_l2_3,0.7545921568627448,0.0,False,0.0030000000000000005,0.243137254901961
deeplocalize030,MM_deeplocalize030_add_weights_regularisation_mutated0_MP_l1_l2_4,add_weights_regularisation,l1_l2_4,0.7881990950226243,0.09859154929577466,False,0.045,0.1746606334841629
