bug_id,mutant_type,operator,config_str,IQ,EQ,EQ_reliable,S_m,weighted_C
deeplocalize027,MM_deeplocalize027_add_noise_mutated0_MP_100,add_noise,100,0.5622326346608435,0.35382400686085325,True,0.26468,0.23539053111455752
deeplocalize027,MM_deeplocalize027_add_noise_mutated0_MP_25.0,add_noise,25.0,0.6404058527354997,0.10015530411080473,True,0.07488,0.30775915261209386
deeplocalize027,MM_deeplocalize027_add_noise_mutated0_MP_31.25,add_noise,31.25,0.6391025846866606,0.10602600697748177,True,0.07812000000000001,0.3067399393775106
deeplocalize027,MM_deeplocalize027_add_noise_mutated0_MP_34.38,add_noise,34.38,0.6318591238835074,0.10566180647604621,True,0.08134000000000001,0.31219480125018245
deeplocalize027,MM_deeplocalize027_add_noise_mutated0_MP_37.5,add_noise,37.5,0.6288703494665978,0.10200151534284631,True,0.0788,0.317335704009338
deeplocalize027,MM_deeplocalize027_add_noise_mutated0_MP_40.62,add_noise,40.62,0.6294623065005887,0.1177548827507743,True,0.08802,0.30978496622668406
deeplocalize027,MM_deeplocalize027_add_noise_mutated0_MP_43.75,add_noise,43.75,0.6188740710118247,0.11227316587294175,True,0.09534,0.31590423914860305
deeplocalize027,MM_deeplocalize027_add_noise_mutated0_MP_50.0,add_noise,50.0,0.6259986983535495,0.12027686015416075,True,0.09282,0.30995094870527407
deeplocalize027,MM_deeplocalize027_add_weights_regularisation_mutated0_MP_l1_1,add_weights_regularisation,l1_1,0.6263898334968199,0.10896829898531545,True,0.08449999999999999,0.31579482960478444
deeplocalize027,MM_deeplocalize027_add_weights_regularisation_mutated0_MP_l1_3,add_weights_regularisation,l1_3,0.5909450513654543,0.24049227352641805,True,0.18502000000000002,0.27489625344737995
deeplocalize027,MM_deeplocalize027_add_weights_regularisation_mutated0_MP_l1_6,add_weights_regularisation,l1_6,0.5039643688265604,0.4829985718192591,True,0.35674,0.2165463905317284
deeplocalize027,MM_deeplocalize027_add_weights_regularisation_mutated0_MP_l1_8,add_weights_regularisation,l1_8,0.6206795444670458,0.11027742749054227,True,0.08502,0.3216468726452537
deeplocalize027,MM_deeplocalize027_add_weights_regularisation_mutated0_MP_l1_l2_1,add_weights_regularisation,l1_l2_1,0.6270520682066025,0.11823357342811311,True,0.0917,0.30964211361157934
deeplocalize027,MM_deeplocalize027_add_weights_regularisation_mutated0_MP_l1_l2_3,add_weights_regularisation,l1_l2_3,0.5851609018306725,0.2384194937249992,True,0.1918,0.2759701783832313
deeplocalize027,MM_deeplocalize027_add_weights_regularisation_mutated0_MP_l1_l2_6,add_weights_regularisation,l1_l2_6,0.5016179503697931,0.47490871782491934,True,0.3582,0.21842014588689143
deeplocalize027,MM_deeplocalize027_add_weights_regularisation_mutated0_MP_l1_l2_8,add_weights_regularisation,l1_l2_8,0.620162830526677,0.12191682076033471,True,0.0966,0.3135235438048738
deeplocalize027,MM_deeplocalize027_add_weights_regularisation_mutated0_MP_l2_1,add_weights_regularisation,l2_1,0.6286927047100099,0.10584112880518097,True,0.08757999999999999,0.31096128459480293
deeplocalize027,MM_deeplocalize027_add_weights_regularisation_mutated0_MP_l2_3,add_weights_regularisation,l2_3,0.6248290030298119,0.11187006201013563,True,0.08712,0.31554092210387796
deeplocalize027,MM_deeplocalize027_add_weights_regularisation_mutated0_MP_l2_6,add_weights_regularisation,l2_6,0.6098558977900762,0.1811882418743397,True,0.14092,0.29010581343987046
deeplocalize027,MM_deeplocalize027_add_weights_regularisation_mutated0_MP_l2_8,add_weights_regularisation,l2_8,0.633500963600306,0.09747543366299094,True,0.07534,0.314882266346218
deeplocalize027,MM_deeplocalize027_change_activation_function_mutated0_MP_elu_1,change_activation_function,elu_1,0.6407299014972733,0.10231137422849226,True,0.08076,0.30297865465245943
deeplocalize027,MM_deeplocalize027_change_activation_function_mutated0_MP_elu_3,change_activation_function,elu_3,0.6233175689484562,0.1378963577511706,True,0.10484,0.3036802706237363
deeplocalize027,MM_deeplocalize027_change_activation_function_mutated0_MP_elu_6,change_activation_function,elu_6,0.6395921698596758,0.1436642706927399,True,0.10938000000000002,0.2818573916376504
deeplocalize027,MM_deeplocalize027_change_activation_function_mutated0_MP_elu_8,change_activation_function,elu_8,0.440506444236954,0.6167013229665793,False,0.4536,0.19380226164539893
deeplocalize027,MM_deeplocalize027_change_activation_function_mutated0_MP_exponential_1,change_activation_function,exponential_1,0.5945059043670484,0.2357775937682093,True,0.18656,0.2691459672907055
deeplocalize027,MM_deeplocalize027_change_activation_function_mutated0_MP_exponential_3,change_activation_function,exponential_3,0.49545979986141153,0.5223345588235294,True,0.37444000000000005,0.20797397553965796
deeplocalize027,MM_deeplocalize027_change_activation_function_mutated0_MP_exponential_6,change_activation_function,exponential_6,0.5997022632666521,0.251052453676674,True,0.19492,0.25510227149270626
deeplocalize027,MM_deeplocalize027_change_activation_function_mutated0_MP_hard_sigmoid_1,change_activation_function,hard_sigmoid_1,0.539518766554767,0.3884728496498196,True,0.29658,0.23300621740245217
deeplocalize027,MM_deeplocalize027_change_activation_function_mutated0_MP_hard_sigmoid_3,change_activation_function,hard_sigmoid_3,0.567503250277969,0.2942148263847171,True,0.2424,0.2509196802033145
deeplocalize027,MM_deeplocalize027_change_activation_function_mutated0_MP_hard_sigmoid_6,change_activation_function,hard_sigmoid_6,0.6464908931416283,0.09339458260731824,True,0.07092000000000001,0.30416014429152677
deeplocalize027,MM_deeplocalize027_change_activation_function_mutated0_MP_hard_sigmoid_8,change_activation_function,hard_sigmoid_8,0.312669935633766,0.7801856695312275,True,0.6194200000000001,0.17843834244110024
