bug_id,mutant_type,operator,config_str,IQ,EQ,EQ_reliable,S_m,weighted_C
deeplocalize026,MM_deeplocalize026_add_noise_mutated0_MP_100,add_noise,100,0.5863539878323194,0.14909090909090908,True,0.16899999999999998,0.2943995332944412
deeplocalize026,MM_deeplocalize026_add_weights_regularisation_mutated0_MP_l1_1,add_weights_regularisation,l1_1,0.6031020035707201,0.06890459363957596,True,0.142,0.2970839119222376
deeplocalize026,MM_deeplocalize026_add_weights_regularisation_mutated0_MP_l1_3,add_weights_regularisation,l1_3,0.6185450616743942,0.2093023255813953,True,0.161,0.2627591636777184
deeplocalize026,MM_deeplocalize026_add_weights_regularisation_mutated0_MP_l1_l2_1,add_weights_regularisation,l1_l2_1,0.5573923428898264,0.0855263157894737,True,0.19700000000000004,0.3058625866876384
deeplocalize026,MM_deeplocalize026_add_weights_regularisation_mutated0_MP_l1_l2_3,add_weights_regularisation,l1_l2_3,0.5074925107842628,0.059163059163059147,True,0.271,0.30385115118756817
deeplocalize026,MM_deeplocalize026_add_weights_regularisation_mutated0_MP_l2_1,add_weights_regularisation,l2_1,0.5385098952690502,0.05766312594840667,True,0.23399999999999999,0.2969844709281329
deeplocalize026,MM_deeplocalize026_add_weights_regularisation_mutated0_MP_l2_3,add_weights_regularisation,l2_3,0.6273943042872622,0.05323193916349809,True,0.091,0.3097972450085125
deeplocalize026,MM_deeplocalize026_change_activation_function_mutated0_MP_elu_1,change_activation_function,elu_1,0.47288317337654245,0.23956723338485317,False,0.3389999999999999,0.28459429141218995
deeplocalize026,MM_deeplocalize026_change_activation_function_mutated0_MP_elu_2,change_activation_function,elu_2,0.6984713615023475,0.0020964360587002098,True,0.015000000000000003,0.29089201877934273
deeplocalize026,MM_deeplocalize026_change_activation_function_mutated0_MP_elu_3,change_activation_function,elu_3,0.4566673175416133,0.021303258145363407,True,0.35200000000000004,0.29526648527528804
deeplocalize026,MM_deeplocalize026_change_activation_function_mutated0_MP_exponential_1,change_activation_function,exponential_1,0.43093444764975397,0.38924050632911383,False,0.4150000000000001,0.263359918547429
deeplocalize026,MM_deeplocalize026_change_activation_function_mutated0_MP_exponential_2,change_activation_function,exponential_2,0.5550005138124887,0.29368029739776946,True,0.233,0.2764008946382155
deeplocalize026,MM_deeplocalize026_change_activation_function_mutated0_MP_exponential_3,change_activation_function,exponential_3,0.412374115535546,1.0,False,0.46299999999999997,0.23207799714051036
deeplocalize026,MM_deeplocalize026_change_activation_function_mutated0_MP_hard_sigmoid_1,change_activation_function,hard_sigmoid_1,0.3855766001649812,0.13235294117647056,False,0.4610000000000001,0.2846445265955821
deeplocalize026,MM_deeplocalize026_change_activation_function_mutated0_MP_hard_sigmoid_2,change_activation_function,hard_sigmoid_2,0.5803262010418676,0.1236162361623616,True,0.146,0.32046112290179435
deeplocalize026,MM_deeplocalize026_change_activation_function_mutated0_MP_hard_sigmoid_3,change_activation_function,hard_sigmoid_3,0.6117475970325772,0.13575525812619502,True,0.131,0.29603268465756366
deeplocalize026,MM_deeplocalize026_change_activation_function_mutated0_MP_linear_1,change_activation_function,linear_1,0.6334989095865516,0.07129094412331408,True,0.09300000000000001,0.30154475238527934
deeplocalize026,MM_deeplocalize026_change_activation_function_mutated0_MP_linear_2,change_activation_function,linear_2,0.6832507042253521,0.0,True,0.012,0.3084507042253522
deeplocalize026,MM_deeplocalize026_change_activation_function_mutated0_MP_linear_3,change_activation_function,linear_3,0.5007253826206336,0.0,True,0.277,0.30743377230894386
deeplocalize026,MM_deeplocalize026_change_activation_function_mutated0_MP_relu_1,change_activation_function,relu_1,0.3880138630912111,0.1328413284132841,False,0.458,0.2841072636693523
deeplocalize026,MM_deeplocalize026_change_activation_function_mutated0_MP_relu_2,change_activation_function,relu_2,0.6887830985915493,0.0,True,0.004,0.3084507042253522
deeplocalize026,MM_deeplocalize026_change_activation_function_mutated0_MP_relu_3,change_activation_function,relu_3,0.5142890512888653,0.0055248618784530384,True,0.265,0.30028700504916284
deeplocalize026,MM_deeplocalize026_change_activation_function_mutated0_MP_selu_1,change_activation_function,selu_1,0.6617811942074986,0.03891050583657587,True,0.07100000000000001,0.287641341003769
deeplocalize026,MM_deeplocalize026_change_activation_function_mutated0_MP_selu_2,change_activation_function,selu_2,0.7119237424547283,0.006329113924050633,True,0.013999999999999999,0.27796780684104627
deeplocalize026,MM_deeplocalize026_change_activation_function_mutated0_MP_selu_3,change_activation_function,selu_3,0.5108645625578289,0.017955801104972375,True,0.27399999999999997,0.2963298036393543
deeplocalize026,MM_deeplocalize026_change_activation_function_mutated0_MP_sigmoid_1,change_activation_function,sigmoid_1,0.3855766001649812,0.13235294117647056,False,0.4610000000000001,0.2846445265955821
deeplocalize026,MM_deeplocalize026_change_activation_function_mutated0_MP_sigmoid_2,change_activation_function,sigmoid_2,0.5818389671361502,0.0966010733452594,True,0.15,0.3154835680751173
deeplocalize026,MM_deeplocalize026_change_activation_function_mutated0_MP_sigmoid_3,change_activation_function,sigmoid_3,0.5229988692719698,0.27910958904109595,False,0.28400000000000003,0.2695546518547906
deeplocalize026,MM_deeplocalize026_change_activation_function_mutated0_MP_softmax_1,change_activation_function,softmax_1,0.40010584490549855,0.0,True,0.42700000000000005,0.3017350001649239
deeplocalize026,MM_deeplocalize026_change_activation_function_mutated0_MP_softmax_2,change_activation_function,softmax_2,0.40010584490549855,0.0,True,0.42700000000000005,0.3017350001649239
deeplocalize026,MM_deeplocalize026_change_activation_function_mutated0_MP_softmax_3,change_activation_function,softmax_3,0.412374115535546,1.0,False,0.46299999999999997,0.23207799714051036
deeplocalize026,MM_deeplocalize026_change_activation_function_mutated0_MP_softplus_1,change_activation_function,softplus_1,0.3855766001649812,0.13235294117647056,False,0.4610000000000001,0.2846445265955821
deeplocalize026,MM_deeplocalize026_change_activation_function_mutated0_MP_softplus_2,change_activation_function,softplus_2,0.6576728463806093,0.1319587628865979,True,0.08600000000000002,0.2804454634785456
deeplocalize026,MM_deeplocalize026_change_activation_function_mutated0_MP_softplus_3,change_activation_function,softplus_3,0.6163287438919232,0.4233261339092873,False,0.196,0.233421960333429
deeplocalize026,MM_deeplocalize026_change_activation_function_mutated0_MP_softsign_1,change_activation_function,softsign_1,0.5151242717956486,0.17965023847376785,False,0.27899999999999997,0.2855419253874501
deeplocalize026,MM_deeplocalize026_change_activation_function_mutated0_MP_softsign_2,change_activation_function,softsign_2,0.6832507042253521,0.0,True,0.012,0.3084507042253522
deeplocalize026,MM_deeplocalize026_change_activation_function_mutated0_MP_softsign_3,change_activation_function,softsign_3,0.40010584490549855,0.0,True,0.42700000000000005,0.3017350001649239
