bug_id,mutant_type,operator,config_str,IQ,EQ,EQ_reliable,S_m,weighted_C
cleanml017,MM_cleanml017_add_noise_mutated0_MP_100,add_noise,100,0.7078555525675503,0.281063321385902,True,0.10960000000000002,0.20501397959619236
cleanml017,MM_cleanml017_add_noise_mutated0_MP_12.5,add_noise,12.5,0.7247219096248083,0.3363673976003311,True,0.06253333333333333,0.22693580967343724
cleanml017,MM_cleanml017_add_noise_mutated0_MP_15.62,add_noise,15.62,0.7092354890098811,0.3130397236614853,True,0.05413333333333334,0.2501739261947972
cleanml017,MM_cleanml017_add_noise_mutated0_MP_18.75,add_noise,18.75,0.7305422568505857,0.2993393889347647,True,0.05884444444444445,0.22378160279853704
cleanml017,MM_cleanml017_add_noise_mutated0_MP_21.88,add_noise,21.88,0.7215441433456768,0.3241491085899514,True,0.06422222222222222,0.22893644144964484
cleanml017,MM_cleanml017_add_noise_mutated0_MP_25.0,add_noise,25.0,0.7285154917705007,0.32583366813981524,True,0.06564444444444444,0.22030164273242342
cleanml017,MM_cleanml017_add_noise_mutated0_MP_50.0,add_noise,50.0,0.7296991743522179,0.29878460499662385,True,0.08995555555555555,0.1981719367588932
cleanml017,MM_cleanml017_add_noise_mutated0_MP_6.25,add_noise,6.25,0.7068969933944174,0.29521389241846685,True,0.05488888888888889,0.2520487960792669
cleanml017,MM_cleanml017_add_noise_mutated0_MP_9.38,add_noise,9.38,0.711672927622584,0.3237597911227154,True,0.05417777777777778,0.24756163378092472
cleanml017,MM_cleanml017_add_weights_regularisation_mutated0_MP_l1_1,add_weights_regularisation,l1_1,0.6729427192374561,0.20404884318766067,True,0.08551111111111111,0.2641324269613743
cleanml017,MM_cleanml017_add_weights_regularisation_mutated0_MP_l1_2,add_weights_regularisation,l1_2,0.6502549796220987,0.24398896334253053,True,0.05924444444444445,0.30879496189836925
cleanml017,MM_cleanml017_add_weights_regularisation_mutated0_MP_l1_l2_1,add_weights_regularisation,l1_l2_1,0.6712498746081506,0.20704134366925062,True,0.08506666666666667,0.2663401253918495
cleanml017,MM_cleanml017_add_weights_regularisation_mutated0_MP_l1_l2_2,add_weights_regularisation,l1_l2_2,0.6516790087463556,0.2441588785046729,True,0.06097777777777777,0.30600257020101274
cleanml017,MM_cleanml017_add_weights_regularisation_mutated0_MP_l2_1,add_weights_regularisation,l2_1,0.6579477456608723,0.2745018300122001,True,0.05826666666666666,0.30134389176602827
cleanml017,MM_cleanml017_add_weights_regularisation_mutated0_MP_l2_2,add_weights_regularisation,l2_2,0.6634962865497077,0.27564392227745144,True,0.044444444444444446,0.30564342105263154
cleanml017,MM_cleanml017_change_activation_function_mutated0_MP_elu_1,change_activation_function,elu_1,0.6692313772658796,0.2881205673758865,True,0.04813333333333334,0.296927394663945
cleanml017,MM_cleanml017_change_activation_function_mutated0_MP_elu_2,change_activation_function,elu_2,0.7140292083740171,0.28071150639244025,True,0.12377777777777778,0.1851048851932344
cleanml017,MM_cleanml017_change_activation_function_mutated0_MP_exponential_1,change_activation_function,exponential_1,0.6788290789473684,0.25169376693766937,True,0.0832,0.25956688596491223
cleanml017,MM_cleanml017_change_activation_function_mutated0_MP_exponential_2,change_activation_function,exponential_2,0.7147192808439092,0.2515611061552186,True,0.10604444444444446,0.20049797061807906
cleanml017,MM_cleanml017_change_activation_function_mutated0_MP_hard_sigmoid_1,change_activation_function,hard_sigmoid_1,0.6605664219896924,0.2658682634730539,True,0.059911111111111116,0.297336209589255
cleanml017,MM_cleanml017_change_activation_function_mutated0_MP_hard_sigmoid_2,change_activation_function,hard_sigmoid_2,0.7059473507668543,0.29654036243822074,True,0.058888888888888886,0.24987884806355504
cleanml017,MM_cleanml017_change_activation_function_mutated0_MP_linear_1,change_activation_function,linear_1,0.6665069950237914,0.20739549839228297,True,0.08586666666666667,0.2708864552686062
cleanml017,MM_cleanml017_change_activation_function_mutated0_MP_linear_2,change_activation_function,linear_2,0.7252722747835857,0.26888055704338515,True,0.12955555555555556,0.16677936264331492
cleanml017,MM_cleanml017_change_activation_function_mutated0_MP_relu_1,change_activation_function,relu_1,0.702907409499101,0.31597845601436264,True,0.04928888888888889,0.2606508945944662
cleanml017,MM_cleanml017_change_activation_function_mutated0_MP_relu_2,change_activation_function,relu_2,0.7090408783783784,0.20847750865051906,True,0.10524444444444445,0.20755912162162157
cleanml017,MM_cleanml017_change_activation_function_mutated0_MP_selu_1,change_activation_function,selu_1,0.6809921155121482,0.27540563620836894,True,0.05173333333333333,0.2818558961837582
cleanml017,MM_cleanml017_change_activation_function_mutated0_MP_selu_2,change_activation_function,selu_2,0.7120596084132985,0.2833279794410536,True,0.09653333333333335,0.2118584617621401
cleanml017,MM_cleanml017_change_activation_function_mutated0_MP_sigmoid_1,change_activation_function,sigmoid_1,0.6860133333333335,0.2592909013242204,True,0.05,0.2778807017543859
cleanml017,MM_cleanml017_change_activation_function_mutated0_MP_sigmoid_2,change_activation_function,sigmoid_2,0.7218037001594897,0.2886196451752488,True,0.051333333333333335,0.23913875598086118
cleanml017,MM_cleanml017_change_activation_function_mutated0_MP_softmax_1,change_activation_function,softmax_1,0.7015826594907308,0.2668058455114823,True,0.05382222222222222,0.2585086270589768
cleanml017,MM_cleanml017_change_activation_function_mutated0_MP_softmax_2,change_activation_function,softmax_2,0.6885139693135448,0.15239398084815323,True,0.10617777777777777,0.22969696635896975
cleanml017,MM_cleanml017_change_activation_function_mutated0_MP_softplus_1,change_activation_function,softplus_1,0.6662190988982586,0.26203904555314533,True,0.048266666666666666,0.2999939420374139
cleanml017,MM_cleanml017_change_activation_function_mutated0_MP_softplus_2,change_activation_function,softplus_2,0.7061522908585434,0.27404718693284935,True,0.07497777777777777,0.23661045767946837
cleanml017,MM_cleanml017_change_activation_function_mutated0_MP_softsign_1,change_activation_function,softsign_1,0.7255867879285729,0.2678639663737103,True,0.06644444444444444,0.22277063897201188
cleanml017,MM_cleanml017_change_activation_function_mutated0_MP_softsign_2,change_activation_function,softsign_2,0.6708513418248819,0.24781225139220367,True,0.0584,0.2875410558359368
cleanml017,MM_cleanml017_change_activation_function_mutated0_MP_tanh_1,change_activation_function,tanh_1,0.7369965500343038,0.2629643251195292,True,0.07160000000000001,0.20616485347446814
cleanml017,MM_cleanml017_change_activation_function_mutated0_MP_tanh_2,change_activation_function,tanh_2,0.7074014624151621,0.29169899146625294,True,0.06697777777777779,0.24181713407606598
cleanml017,MM_cleanml017_change_batch_size_mutated0_MP_100_100,change_batch_size,100_100,0.7319479438974651,0.3112137757244855,True,0.057733333333333324,0.22320509703820748
cleanml017,MM_cleanml017_change_batch_size_mutated0_MP_400_400,change_batch_size,400_400,0.6947379386542774,0.3094688221709007,True,0.044977777777777776,0.27254264614104423
cleanml017,MM_cleanml017_change_batch_size_mutated0_MP_50_50,change_batch_size,50_50,0.7309374368848953,0.28008385744234804,True,0.054666666666666676,0.22679396662387666
cleanml017,MM_cleanml017_change_batch_size_mutated0_MP_800_800,change_batch_size,800_800,0.6771145600981622,0.26347583643122674,True,0.03982222222222222,0.29480292528195484
cleanml017,MM_cleanml017_change_epochs_mutated0_MP_1,change_epochs,1,0.6795710681753953,0.20454545454545456,True,0.09564444444444443,0.24855764527489724
cleanml017,MM_cleanml017_change_epochs_mutated0_MP_100,change_epochs,100,0.6791222291292537,0.2863615768010874,True,0.04515555555555555,0.2887613966017405
cleanml017,MM_cleanml017_change_epochs_mutated0_MP_14,change_epochs,14,0.6521602341160959,0.24528301886792453,True,0.06564444444444444,0.3020213448312725
cleanml017,MM_cleanml017_change_epochs_mutated0_MP_150,change_epochs,150,0.6979927188189053,0.27808219178082194,True,0.04337777777777777,0.2703569887834339
cleanml017,MM_cleanml017_change_epochs_mutated0_MP_175,change_epochs,175,0.7083190838206629,0.32134729176149296,True,0.048,0.25596734892787515
cleanml017,MM_cleanml017_change_epochs_mutated0_MP_188,change_epochs,188,0.7099201377274964,0.30139451192082767,True,0.04755555555555555,0.25463354648302994
cleanml017,MM_cleanml017_change_epochs_mutated0_MP_191,change_epochs,191,0.7018311316579738,0.3170184104176021,True,0.04933333333333333,0.26174845898530097
cleanml017,MM_cleanml017_change_epochs_mutated0_MP_192,change_epochs,192,0.7127213365628838,0.290990990990991,True,0.04635555555555556,0.25263410203360737
cleanml017,MM_cleanml017_change_epochs_mutated0_MP_194,change_epochs,194,0.7188964418651193,0.2840553818669049,True,0.046755555555555564,0.24584250550330183
cleanml017,MM_cleanml017_change_epochs_mutated0_MP_2,change_epochs,2,0.668502534213231,0.2240987333549854,True,0.08648888888888889,0.2682053605236111
cleanml017,MM_cleanml017_change_epochs_mutated0_MP_26,change_epochs,26,0.6518336994275907,0.26610305958132047,True,0.058755555555555554,0.3074767099291345
cleanml017,MM_cleanml017_change_epochs_mutated0_MP_4,change_epochs,4,0.6638549162431772,0.23166552433173404,True,0.07871111111111112,0.2794280662129631
cleanml017,MM_cleanml017_change_epochs_mutated0_MP_50,change_epochs,50,0.6632249260947647,0.2735079433233147,True,0.050800000000000005,0.3012801031450015
cleanml017,MM_cleanml017_change_epochs_mutated0_MP_8,change_epochs,8,0.6602707644844821,0.23391608391608393,True,0.07582222222222222,0.28555870919972853
cleanml017,MM_cleanml017_change_label_mutated0_MP_100,change_label,100,0.39007995203414575,0.0930471850654123,True,0.5799555555555556,0.07133648071439229
cleanml017,MM_cleanml017_change_label_mutated0_MP_12.5,change_label,12.5,0.7527650636394909,0.2974038777522182,True,0.09444444444444444,0.16872569659442718
cleanml017,MM_cleanml017_change_label_mutated0_MP_25.0,change_label,25.0,0.7110937531042218,0.2408481696339268,True,0.19466666666666665,0.1170193463109829
