bug_id,mutant_type,operator,config_str,IQ,EQ,EQ_reliable,S_m,weighted_C
defect4ml053,MM_defect4ml053_add_noise_mutated0_MP_100,add_noise,100,0.14601022600903987,0.40738576888434475,True,0.81894,0.1935809896772347
defect4ml053,MM_defect4ml053_add_noise_mutated0_MP_12.5,add_noise,12.5,0.6769136142518362,0.17958423106038546,True,0.0678,0.2738536641795364
defect4ml053,MM_defect4ml053_add_noise_mutated0_MP_25.0,add_noise,25.0,0.6752836745912038,0.17137706443358916,True,0.06552,0.27736958031075704
defect4ml053,MM_defect4ml053_add_noise_mutated0_MP_3.12,add_noise,3.12,0.6762553022915695,0.2462677930795047,True,0.09341999999999999,0.2540588781005875
defect4ml053,MM_defect4ml053_add_noise_mutated0_MP_31.25,add_noise,31.25,0.6719014292888273,0.1641765013661996,True,0.06316000000000001,0.28280023345627064
defect4ml053,MM_defect4ml053_add_noise_mutated0_MP_34.38,add_noise,34.38,0.6634377117246898,0.25357060585118635,True,0.09800000000000002,0.26448147258903576
defect4ml053,MM_defect4ml053_add_noise_mutated0_MP_37.5,add_noise,37.5,0.6686819815498275,0.24585157870477062,True,0.09512000000000001,0.2610268968815451
defect4ml053,MM_defect4ml053_add_noise_mutated0_MP_50.0,add_noise,50.0,0.670482178696676,0.19542355252513582,True,0.07641999999999999,0.27403995463665737
defect4ml053,MM_defect4ml053_add_noise_mutated0_MP_56.25,add_noise,56.25,0.6610500291536886,0.274741081703107,True,0.10575999999999999,0.2607688884933704
defect4ml053,MM_defect4ml053_add_noise_mutated0_MP_59.38,add_noise,59.38,0.6455288297594609,0.35220196988565594,True,0.14042000000000002,0.24901832318171552
defect4ml053,MM_defect4ml053_add_noise_mutated0_MP_6.25,add_noise,6.25,0.669184520401591,0.2646907658043515,True,0.10558,0.2518229462650757
defect4ml053,MM_defect4ml053_add_noise_mutated0_MP_62.5,add_noise,62.5,0.6172850821999871,0.4364266842800528,True,0.18460000000000001,0.24296654132942472
defect4ml053,MM_defect4ml053_add_noise_mutated0_MP_75.0,add_noise,75.0,0.6148452665223948,0.44390430412934234,True,0.19136000000000003,0.2396551413207425
defect4ml053,MM_defect4ml053_add_weights_regularisation_mutated0_MP_l1_11,add_weights_regularisation,l1_11,0.6754068825401709,0.1588344771431895,True,0.06116,0.2805942625578684
defect4ml053,MM_defect4ml053_add_weights_regularisation_mutated0_MP_l1_12,add_weights_regularisation,l1_12,0.6846297025564283,0.14142181202173024,True,0.05346,0.2767028307769051
defect4ml053,MM_defect4ml053_add_weights_regularisation_mutated0_MP_l1_2,add_weights_regularisation,l1_2,0.6789108113437174,0.1613861386138614,True,0.06147999999999999,0.27661551022491004
defect4ml053,MM_defect4ml053_add_weights_regularisation_mutated0_MP_l1_4,add_weights_regularisation,l1_4,0.672191236326391,0.1543530234999125,True,0.05857999999999999,0.28598156367360905
defect4ml053,MM_defect4ml053_add_weights_regularisation_mutated0_MP_l1_6,add_weights_regularisation,l1_6,0.6781810237126624,0.11478005865102639,True,0.042800000000000005,0.2914949606010631
defect4ml053,MM_defect4ml053_add_weights_regularisation_mutated0_MP_l1_8,add_weights_regularisation,l1_8,0.6771854959686825,0.12116240918678228,True,0.045380000000000004,0.2906229746195528
defect4ml053,MM_defect4ml053_add_weights_regularisation_mutated0_MP_l1_l2_11,add_weights_regularisation,l1_l2_11,0.6748194196988364,0.163210624417521,True,0.062060000000000004,0.2805302901050851
defect4ml053,MM_defect4ml053_add_weights_regularisation_mutated0_MP_l1_l2_12,add_weights_regularisation,l1_l2_12,0.6801655872263616,0.1332399135867344,True,0.050839999999999996,0.2834026010089326
defect4ml053,MM_defect4ml053_add_weights_regularisation_mutated0_MP_l1_l2_2,add_weights_regularisation,l1_l2_2,0.6759843911421171,0.15501077272462585,True,0.05936,0.2813569578774909
defect4ml053,MM_defect4ml053_add_weights_regularisation_mutated0_MP_l1_l2_4,add_weights_regularisation,l1_l2_4,0.6803530729775268,0.16236033519553073,True,0.06214,0.27456862114012026
defect4ml053,MM_defect4ml053_add_weights_regularisation_mutated0_MP_l1_l2_6,add_weights_regularisation,l1_l2_6,0.6783641967136812,0.13142823749415614,True,0.04988,0.28602261112945604
defect4ml053,MM_defect4ml053_add_weights_regularisation_mutated0_MP_l1_l2_8,add_weights_regularisation,l1_l2_8,0.6713557631259696,0.18205590098204427,True,0.0695,0.2784999858936383
defect4ml053,MM_defect4ml053_add_weights_regularisation_mutated0_MP_l2_11,add_weights_regularisation,l2_11,0.6778829154276577,0.131036496350365,True,0.05004,0.2864089904546953
defect4ml053,MM_defect4ml053_add_weights_regularisation_mutated0_MP_l2_12,add_weights_regularisation,l2_12,0.6778617374259999,0.12165564077044669,True,0.045840000000000006,0.2895722547308629
defect4ml053,MM_defect4ml053_add_weights_regularisation_mutated0_MP_l2_2,add_weights_regularisation,l2_2,0.6749855834858078,0.1498833138856476,True,0.05684000000000001,0.28433607925929016
defect4ml053,MM_defect4ml053_add_weights_regularisation_mutated0_MP_l2_4,add_weights_regularisation,l2_4,0.6802157266106439,0.14676384839650145,True,0.056,0.27943249299719913
defect4ml053,MM_defect4ml053_add_weights_regularisation_mutated0_MP_l2_6,add_weights_regularisation,l2_6,0.671908095699674,0.19038215820652807,True,0.07258,0.2755082964571888
defect4ml053,MM_defect4ml053_add_weights_regularisation_mutated0_MP_l2_8,add_weights_regularisation,l2_8,0.675522756610901,0.14459309458433137,True,0.0545,0.2855391257420402
defect4ml053,MM_defect4ml053_change_activation_function_mutated0_MP_elu_11,change_activation_function,elu_11,0.678412818317128,0.11104589740579879,True,0.04126,0.2923912444279702
defect4ml053,MM_defect4ml053_change_activation_function_mutated0_MP_elu_12,change_activation_function,elu_12,0.17948094778270074,0.4166603232600035,True,0.7793000000000002,0.1867650757467109
defect4ml053,MM_defect4ml053_change_activation_function_mutated0_MP_elu_2,change_activation_function,elu_2,0.6808736313857917,0.12741765326456456,True,0.04738,0.28526208626126714
defect4ml053,MM_defect4ml053_change_activation_function_mutated0_MP_elu_4,change_activation_function,elu_4,0.6799381673680784,0.12702322308233635,True,0.047020000000000006,0.28651370714172547
