bug_id,mutant_type,operator,config_str,IQ,EQ,EQ_reliable,S_m,weighted_C
deepfd010,MM_deepfd010_add_weights_regularisation_mutated0_MP_l1_1,add_weights_regularisation,l1_1,0.0,0.0,True,0.0,0.0
deepfd010,MM_deepfd010_add_weights_regularisation_mutated0_MP_l1_4,add_weights_regularisation,l1_4,0.0,0.0,True,0.0,0.0
deepfd010,MM_deepfd010_add_weights_regularisation_mutated0_MP_l1_7,add_weights_regularisation,l1_7,0.0,0.0,True,0.0,0.0
deepfd010,MM_deepfd010_add_weights_regularisation_mutated0_MP_l1_l2_1,add_weights_regularisation,l1_l2_1,0.0,0.0,True,0.0,0.0
deepfd010,MM_deepfd010_add_weights_regularisation_mutated0_MP_l1_l2_4,add_weights_regularisation,l1_l2_4,0.0,0.0,True,0.0,0.0
deepfd010,MM_deepfd010_add_weights_regularisation_mutated0_MP_l1_l2_7,add_weights_regularisation,l1_l2_7,0.0,0.0,True,0.0,0.0
deepfd010,MM_deepfd010_add_weights_regularisation_mutated0_MP_l2_1,add_weights_regularisation,l2_1,0.0,0.0,True,0.0,0.0
deepfd010,MM_deepfd010_add_weights_regularisation_mutated0_MP_l2_4,add_weights_regularisation,l2_4,0.0,0.0,True,0.0,0.0
deepfd010,MM_deepfd010_add_weights_regularisation_mutated0_MP_l2_7,add_weights_regularisation,l2_7,0.0,0.0,True,0.0,0.0
deepfd010,MM_deepfd010_change_activation_function_mutated0_MP_elu_2,change_activation_function,elu_2,0.0,0.0,True,0.0,0.0
deepfd010,MM_deepfd010_change_activation_function_mutated0_MP_elu_5,change_activation_function,elu_5,0.0,0.0,True,0.0,0.0
deepfd010,MM_deepfd010_change_activation_function_mutated0_MP_exponential_2,change_activation_function,exponential_2,0.0,0.0,True,0.0,0.0
deepfd010,MM_deepfd010_change_activation_function_mutated0_MP_exponential_5,change_activation_function,exponential_5,0.0,0.0,True,0.0,0.0
deepfd010,MM_deepfd010_change_activation_function_mutated0_MP_hard_sigmoid_2,change_activation_function,hard_sigmoid_2,0.0,0.0,True,0.0,0.0
deepfd010,MM_deepfd010_change_activation_function_mutated0_MP_hard_sigmoid_5,change_activation_function,hard_sigmoid_5,0.0,0.0,True,0.0,0.0
deepfd010,MM_deepfd010_change_activation_function_mutated0_MP_linear_2,change_activation_function,linear_2,0.0,0.0,True,0.0,0.0
deepfd010,MM_deepfd010_change_activation_function_mutated0_MP_linear_5,change_activation_function,linear_5,0.0,0.0,True,0.0,0.0
deepfd010,MM_deepfd010_change_activation_function_mutated0_MP_selu_2,change_activation_function,selu_2,0.0,0.0,True,0.0,0.0
deepfd010,MM_deepfd010_change_activation_function_mutated0_MP_selu_5,change_activation_function,selu_5,0.0,0.0,True,0.0,0.0
deepfd010,MM_deepfd010_change_activation_function_mutated0_MP_sigmoid_2,change_activation_function,sigmoid_2,0.0,0.0,True,0.0,0.0
deepfd010,MM_deepfd010_change_activation_function_mutated0_MP_sigmoid_5,change_activation_function,sigmoid_5,0.0,0.0,True,0.0,0.0
