bug_id,mutant_type,operator,config_str,IQ,EQ,EQ_reliable,S_m,weighted_C
defect4ml041,MM_defect4ml041_add_noise_mutated0_MP_100,add_noise,100,0.6585125204573,0.40967708655730944,True,0.1372,0.236772693025846
defect4ml041,MM_defect4ml041_add_weights_regularisation_mutated0_MP_l1_1,add_weights_regularisation,l1_1,0.6795095448336639,0.4538273899407596,True,0.11424000000000001,0.23285139898656088
defect4ml041,MM_defect4ml041_add_weights_regularisation_mutated0_MP_l1_2,add_weights_regularisation,l1_2,0.6958762350028566,0.020142008404579043,True,0.00472,0.30082365263759286
defect4ml041,MM_defect4ml041_add_weights_regularisation_mutated0_MP_l1_6,add_weights_regularisation,l1_6,0.35758971024241326,0.2333479244181805,True,0.54014,0.22239440211713737
defect4ml041,MM_defect4ml041_add_weights_regularisation_mutated0_MP_l1_7,add_weights_regularisation,l1_7,0.6381758426966293,0.010500218754557386,True,0.0025000000000000005,0.3602247191011235
defect4ml041,MM_defect4ml041_add_weights_regularisation_mutated0_MP_l1_l2_1,add_weights_regularisation,l1_l2_1,0.7041978382341222,0.4079367104759474,True,0.08460000000000001,0.23072117300183279
defect4ml041,MM_defect4ml041_add_weights_regularisation_mutated0_MP_l1_l2_2,add_weights_regularisation,l1_l2_2,0.688989914694011,0.018303312027890758,True,0.0041199999999999995,0.30815970328351705
defect4ml041,MM_defect4ml041_add_weights_regularisation_mutated0_MP_l1_l2_6,add_weights_regularisation,l1_l2_6,0.35183717004024484,0.2394095459161468,False,0.54738,0.2226654367013282
defect4ml041,MM_defect4ml041_add_weights_regularisation_mutated0_MP_l1_l2_7,add_weights_regularisation,l1_l2_7,0.6783862032515222,0.0151184765227504,True,0.0035800000000000003,0.3191764484338711
defect4ml041,MM_defect4ml041_add_weights_regularisation_mutated0_MP_l2_1,add_weights_regularisation,l2_1,0.7195471215622382,0.3174418604651163,True,0.06786,0.22806968742652584
defect4ml041,MM_defect4ml041_add_weights_regularisation_mutated0_MP_l2_2,add_weights_regularisation,l2_2,0.6672586658781785,0.012076240360832243,True,0.00304,0.33070668243642815
defect4ml041,MM_defect4ml041_add_weights_regularisation_mutated0_MP_l2_6,add_weights_regularisation,l2_6,0.659335822029033,0.45704834062533334,True,0.137,0.2359955712293939
defect4ml041,MM_defect4ml041_add_weights_regularisation_mutated0_MP_l2_7,add_weights_regularisation,l2_7,0.6454488036029344,0.010653823701109165,True,0.0024200000000000003,0.3529854211161667
defect4ml041,MM_defect4ml041_change_activation_function_mutated0_MP_elu_1,change_activation_function,elu_1,0.7437632556124806,0.2710851555072661,True,0.0511,0.21618373315156442
defect4ml041,MM_defect4ml041_change_activation_function_mutated0_MP_elu_2,change_activation_function,elu_2,0.6424190753865361,0.010364963503649635,True,0.00234,0.35607413809661
defect4ml041,MM_defect4ml041_change_activation_function_mutated0_MP_elu_6,change_activation_function,elu_6,0.7255912028185107,0.24427782162588793,True,0.0531,0.23371929156351165
defect4ml041,MM_defect4ml041_change_activation_function_mutated0_MP_elu_7,change_activation_function,elu_7,0.35228752456141005,0.2314641520299453,True,0.5482199999999999,0.2202232844273541
defect4ml041,MM_defect4ml041_change_activation_function_mutated0_MP_exponential_1,change_activation_function,exponential_1,0.4996807843584687,0.29597546540406755,True,0.34566,0.23635910328198068
defect4ml041,MM_defect4ml041_change_activation_function_mutated0_MP_exponential_2,change_activation_function,exponential_2,0.30938174459300816,0.18477350344738708,True,0.5993800000000001,0.22774263742946363
defect4ml041,MM_defect4ml041_change_activation_function_mutated0_MP_exponential_6,change_activation_function,exponential_6,0.7024913016132069,0.336510853336396,True,0.09666,0.22234009164522
defect4ml041,MM_defect4ml041_change_activation_function_mutated0_MP_exponential_7,change_activation_function,exponential_7,0.6313580262172285,0.008329679964927665,True,0.0019200000000000003,0.36742743445692877
defect4ml041,MM_defect4ml041_change_activation_function_mutated0_MP_hard_sigmoid_1,change_activation_function,hard_sigmoid_1,0.3297439632312773,0.21947444452087783,True,0.57302,0.2277297221619812
defect4ml041,MM_defect4ml041_change_activation_function_mutated0_MP_hard_sigmoid_2,change_activation_function,hard_sigmoid_2,0.4004943627242967,0.21946210655187393,True,0.48148,0.22762022154536624
