dataset,bug_id,operator,config_str,canonical_key,canonical_config_id,IQ,EQ,median_IQ,median_EQ,is_high_high
cleanml,cleanml001,add_noise,100,pct_gt_90,add_noise::pct_gt_90,0.8305491121315416,0.0259425804219993,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,add_noise,12.5,pct_5_15,add_noise::pct_5_15,0.8156165760486803,0.015884221673138,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,add_noise,18.75,pct_15_30,add_noise::pct_15_30,0.8174435239702053,0.0130557515878616,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,add_noise,21.88,pct_15_30,add_noise::pct_15_30,0.8249710744167515,0.0166253979483551,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,add_noise,25.0,pct_15_30,add_noise::pct_15_30,0.8409499332143658,0.0191285866099893,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,add_noise,37.5,pct_30_50,add_noise::pct_30_50,0.8469618778001292,0.0294934073560027,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,add_noise,43.75,pct_30_50,add_noise::pct_30_50,0.8526747696635454,0.0270555165144061,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,add_noise,46.88,pct_30_50,add_noise::pct_30_50,0.8480253023841496,0.0220820189274447,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,add_noise,50.0,pct_30_50,add_noise::pct_30_50,0.8523511412887685,0.0228136882129277,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,add_noise,6.25,pct_5_15,add_noise::pct_5_15,0.8201210248725387,0.0127614321162708,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,add_noise,75.0,pct_70_90,add_noise::pct_70_90,0.8535708061060886,0.0482051282051282,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,add_noise,87.5,pct_70_90,add_noise::pct_70_90,0.8536916465436091,0.0363454484828276,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,add_noise,9.38,pct_5_15,add_noise::pct_5_15,0.8218379712839584,0.0152104704633887,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,add_noise,93.75,pct_gt_90,add_noise::pct_gt_90,0.8492742841983,0.0476968311009474,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,add_noise,96.88,pct_gt_90,add_noise::pct_gt_90,0.8593239923301208,0.0352136752136752,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,add_weights_regularisation,l1_1,l1,add_weights_regularisation::l1,0.6992757969709937,0.0059943582510578,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,add_weights_regularisation,l1_2,l1,add_weights_regularisation::l1,0.680208330860844,0.0053153791637136,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,add_weights_regularisation,l1_l2_1,l1_l2,add_weights_regularisation::l1_l2,0.7106674966204534,0.0088214537755822,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,add_weights_regularisation,l1_l2_2,l1_l2,add_weights_regularisation::l1_l2,0.6925913360735776,0.0049487451396253,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,add_weights_regularisation,l2_1,l2,add_weights_regularisation::l2,0.741437178295313,0.005661712668082,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,add_weights_regularisation,l2_2,l2,add_weights_regularisation::l2,0.6855537578154908,0.0039104159260575,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_activation_function,elu_1,elu,change_activation_function::elu,0.7947786582456555,0.0070596540769502,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_activation_function,elu_2,elu,change_activation_function::elu,0.8592883494879048,0.0295918367346938,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_activation_function,exponential_1,exponential,change_activation_function::exponential,0.8538558371838175,0.032336578581363,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_activation_function,exponential_2,exponential,change_activation_function::exponential,0.7812678930613857,0.009544008483563,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_activation_function,hard_sigmoid_1,hard_sigmoid,change_activation_function::hard_sigmoid,0.7020234627473549,0.0056537102473498,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_activation_function,hard_sigmoid_2,hard_sigmoid,change_activation_function::hard_sigmoid,0.7522801822584906,0.0106609808102345,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_activation_function,linear_1,linear,change_activation_function::linear,0.7034860315242684,0.0056477232615601,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_activation_function,linear_2,linear,change_activation_function::linear,0.8668486060898208,0.0298047276464542,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_activation_function,relu_1,relu,change_activation_function::relu,0.7934514954315389,0.009939652112176,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_activation_function,relu_2,relu,change_activation_function::relu,0.8664290109453396,0.0335252285811039,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_activation_function,selu_1,selu,change_activation_function::selu,0.7913828355303411,0.0049278423090461,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_activation_function,selu_2,selu,change_activation_function::selu,0.860543230662409,0.0318890814558059,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_activation_function,sigmoid_1,sigmoid,change_activation_function::sigmoid,0.7028325510309487,0.0042447824548991,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_activation_function,sigmoid_2,sigmoid,change_activation_function::sigmoid,0.7938603587783634,0.0071047957371225,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_activation_function,softmax_1,softmax,change_activation_function::softmax,0.7159576951821943,0.0063761955366631,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_activation_function,softmax_2,softmax,change_activation_function::softmax,0.8184882633425633,0.0616438356164383,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_activation_function,softplus_1,softplus,change_activation_function::softplus,0.7621657886581966,0.0067019400352733,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_activation_function,softplus_2,softplus,change_activation_function::softplus,0.7896851071770112,0.0088432967810399,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_activation_function,softsign_1,softsign,change_activation_function::softsign,0.7928258718423844,0.0060240963855421,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_activation_function,softsign_2,softsign,change_activation_function::softsign,0.7615788376482521,0.0084745762711864,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_activation_function,tanh_1,tanh,change_activation_function::tanh,0.8296692039702886,0.0151675485008818,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_activation_function,tanh_2,tanh,change_activation_function::tanh,0.8180585035226465,0.0152482269503546,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_batch_size,100_100,bs_65_128,change_batch_size::bs_65_128,0.8158176296588445,0.0117354196301564,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_batch_size,400_400,bs_257_512,change_batch_size::bs_257_512,0.7840252512284741,0.0078291814946619,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_batch_size,50_50,bs_33_64,change_batch_size::bs_33_64,0.8248308599892116,0.0110202630643441,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_batch_size,800_800,bs_gt_512,change_batch_size::bs_gt_512,0.7233419425115739,0.0085409252669039,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_epochs,1,ep_le_5,change_epochs::ep_le_5,0.8494430740625969,0.0680864795095192,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_epochs,100,ep_51_100,change_epochs::ep_51_100,0.7577910339840928,0.0053285968028419,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_epochs,125,ep_101_200,change_epochs::ep_101_200,0.7438082842681543,0.0063920454545454,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_epochs,138,ep_101_200,change_epochs::ep_101_200,0.7590659691208372,0.0088778409090909,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_epochs,14,ep_11_25,change_epochs::ep_11_25,0.6903128740143926,0.004946996466431,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_epochs,140,ep_101_200,change_epochs::ep_101_200,0.7669385358142127,0.0067447639332623,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_epochs,141,ep_101_200,change_epochs::ep_101_200,0.7811875856023363,0.0071250445315283,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_epochs,144,ep_101_200,change_epochs::ep_101_200,0.7758697971679558,0.0078152753108348,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_epochs,146,ep_101_200,change_epochs::ep_101_200,0.7585418760912123,0.0071149057274991,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_epochs,147,ep_101_200,change_epochs::ep_101_200,0.7656806854952042,0.0071098471382865,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_epochs,150,ep_101_200,change_epochs::ep_101_200,0.7265653528032029,0.0067567567567567,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_epochs,2,ep_le_5,change_epochs::ep_le_5,0.8426214462483443,0.1104550191038555,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_epochs,26,ep_26_50,change_epochs::ep_26_50,0.687196529284165,0.0049575070821529,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_epochs,4,ep_le_5,change_epochs::ep_le_5,0.7374325962923131,0.0102509720749381,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_epochs,50,ep_26_50,change_epochs::ep_26_50,0.6855556002327919,0.004969826056088,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_epochs,8,ep_6_10,change_epochs::ep_6_10,0.7083746842302229,0.0063536886692552,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_label,100,pct_gt_90,change_label::pct_gt_90,0.4305213086822856,0.6516145307769928,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_label,12.5,pct_5_15,change_label::pct_5_15,0.7024061138673189,0.507985049269453,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_label,25.0,pct_15_30,change_label::pct_15_30,0.6473302497242288,0.5355793450881612,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_label,3.12,pct_le_5,change_label::pct_le_5,0.8481164299930677,0.0190610660077656,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_label,50.0,pct_30_50,change_label::pct_30_50,0.5253722973377043,0.6127247579529738,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_label,6.25,pct_5_15,change_label::pct_5_15,0.8516925406171145,0.1239495798319327,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_learning_rate,False_0.0001,lr_1e-5_1e-4,change_learning_rate::lr_1e-5_1e-4,0.6983387366068494,0.0053003533568904,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_learning_rate,False_0.00055,lr_1e-4_1e-3,change_learning_rate::lr_1e-4_1e-3,0.7391741564606604,0.0074600355239786,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_learning_rate,False_0.0006,lr_1e-4_1e-3,change_learning_rate::lr_1e-4_1e-3,0.7479576960865567,0.0063943161634103,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_learning_rate,False_0.00067,lr_1e-4_1e-3,change_learning_rate::lr_1e-4_1e-3,0.7502088552084216,0.0063920454545454,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_learning_rate,False_0.00068,lr_1e-4_1e-3,change_learning_rate::lr_1e-4_1e-3,0.7405994248093121,0.0056899004267425,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_learning_rate,False_0.00069,lr_1e-4_1e-3,change_learning_rate::lr_1e-4_1e-3,0.7703178872705989,0.0056939501779359,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_learning_rate,False_0.0007,lr_1e-4_1e-3,change_learning_rate::lr_1e-4_1e-3,0.7551600295582944,0.0035473572188719,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_learning_rate,False_0.00072,lr_1e-4_1e-3,change_learning_rate::lr_1e-4_1e-3,0.7419403987191409,0.005685856432125,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_learning_rate,False_0.00075,lr_1e-4_1e-3,change_learning_rate::lr_1e-4_1e-3,0.7655042883363927,0.0053304904051172,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_learning_rate,False_0.00077,lr_1e-4_1e-3,change_learning_rate::lr_1e-4_1e-3,0.7497408021777042,0.0046246887228744,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_learning_rate,False_0.00078,lr_1e-4_1e-3,change_learning_rate::lr_1e-4_1e-3,0.7877082429501086,0.0081705150976909,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_learning_rate,False_0.0008,lr_1e-4_1e-3,change_learning_rate::lr_1e-4_1e-3,0.7839847565238073,0.0067519545131485,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_learning_rate,False_0.0009,lr_1e-4_1e-3,change_learning_rate::lr_1e-4_1e-3,0.796595813730738,0.0060584461867426,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_learning_rate,False_0.001,lr_1e-4_1e-3,change_learning_rate::lr_1e-4_1e-3,0.7627807989139259,0.006054131054131,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_loss_function,binary_crossentropy,binary_crossentropy,change_loss_function::binary_crossentropy,0.8034776848121752,0.0049786628733997,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_loss_function,categorical_crossentropy,categorical_crossentropy,change_loss_function::categorical_crossentropy,0.4305213086822856,0.6516145307769928,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_loss_function,categorical_hinge,categorical_hinge,change_loss_function::categorical_hinge,0.7304453377820984,0.008453680873547,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_loss_function,hinge,hinge,change_loss_function::hinge,0.7145383900264595,0.0066995768688293,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_loss_function,huber_loss,huber_loss,change_loss_function::huber_loss,0.8056755669493197,0.0120953397367484,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_loss_function,kullback_leibler_divergence,kullback_leibler_divergence,change_loss_function::kullback_leibler_divergence,0.8184882633425633,0.0616438356164383,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_loss_function,logcosh,logcosh,change_loss_function::logcosh,0.7851853020443044,0.009223128769067,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_loss_function,mean_absolute_error,mean_absolute_error,change_loss_function::mean_absolute_error,0.7139287899374668,0.0077656194846452,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_loss_function,mean_absolute_percentage_error,mean_absolute_percentage_error,change_loss_function::mean_absolute_percentage_error,0.4638228819749436,0.6295625161791354,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_loss_function,mean_squared_error,mean_squared_error,change_loss_function::mean_squared_error,0.812407951845696,0.0067495559502664,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_loss_function,mean_squared_logarithmic_error,mean_squared_logarithmic_error,change_loss_function::mean_squared_logarithmic_error,0.720357662664814,0.4890358510268012,0.7108657333340266,0.1826693165176054,True
cleanml,cleanml001,change_loss_function,poisson,poisson,change_loss_function::poisson,0.8298806203609427,0.0138248847926267,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_loss_function,squared_hinge,squared_hinge,change_loss_function::squared_hinge,0.6498968211305063,0.5192729551864619,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_optimisation_function,adadelta,adadelta,change_optimisation_function::adadelta,0.7624868380585976,0.1948315911730546,0.7108657333340266,0.1826693165176054,True
cleanml,cleanml001,change_optimisation_function,adagrad,adagrad,change_optimisation_function::adagrad,0.7510819956616053,0.0095103909827404,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_optimisation_function,adamax,adamax,change_optimisation_function::adamax,0.7083565355906036,0.0053323853537148,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_optimisation_function,nadam,nadam,change_optimisation_function::nadam,0.7796045312123404,0.0081792318634423,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_optimisation_function,rmsprop,rmsprop,change_optimisation_function::rmsprop,0.7556273584488026,0.007470651013874,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_optimisation_function,sgd,sgd,change_optimisation_function::sgd,0.7103658526345253,0.0067066713731027,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_weights_initialisation,constant_1,constant,change_weights_initialisation::constant,0.8184882633425633,0.0616438356164383,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_weights_initialisation,constant_2,constant,change_weights_initialisation::constant,0.7489442913139683,0.0060476698683742,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_weights_initialisation,glorot_normal_1,glorot_normal,change_weights_initialisation::glorot_normal,0.7897177758739071,0.0092362344582593,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_weights_initialisation,glorot_normal_2,glorot_normal,change_weights_initialisation::glorot_normal,0.7588052571136916,0.0046246887228744,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_weights_initialisation,glorot_uniform_1,glorot_uniform,change_weights_initialisation::glorot_uniform,0.8013553292900675,0.0110124333925399,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_weights_initialisation,glorot_uniform_2,glorot_uniform,change_weights_initialisation::glorot_uniform,0.8002022162807515,0.007826396300249,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_weights_initialisation,he_normal_1,he_normal,change_weights_initialisation::he_normal,0.7949286414397047,0.0110202630643441,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_weights_initialisation,he_normal_2,he_normal,change_weights_initialisation::he_normal,0.8053096677633533,0.0092493774457488,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_weights_initialisation,he_uniform_1,he_uniform,change_weights_initialisation::he_uniform,0.784256099324551,0.0074733096085409,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_weights_initialisation,he_uniform_2,he_uniform,change_weights_initialisation::he_uniform,0.7990010250053636,0.0088746893858714,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_weights_initialisation,identity_1,identity,change_weights_initialisation::identity,0.7934277713609602,0.0102582242660063,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_weights_initialisation,identity_2,identity,change_weights_initialisation::identity,0.7716144090837336,0.0074415308291991,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_weights_initialisation,lecun_normal_1,lecun_normal,change_weights_initialisation::lecun_normal,0.7999899139300443,0.0071250445315283,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_weights_initialisation,lecun_normal_2,lecun_normal,change_weights_initialisation::lecun_normal,0.7809186908536151,0.0067615658362989,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_weights_initialisation,lecun_uniform_1,lecun_uniform,change_weights_initialisation::lecun_uniform,0.8049098062144681,0.0092296769613063,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_weights_initialisation,lecun_uniform_2,lecun_uniform,change_weights_initialisation::lecun_uniform,0.7478651378989776,0.0039159843360626,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_weights_initialisation,ones_1,ones,change_weights_initialisation::ones,0.7322635953586062,0.0091678420310296,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_weights_initialisation,ones_2,ones,change_weights_initialisation::ones,0.7240678284478127,0.4711372277912203,0.7108657333340266,0.1826693165176054,True
cleanml,cleanml001,change_weights_initialisation,orthogonal_1,orthogonal,change_weights_initialisation::orthogonal,0.7855517532359182,0.0060455192034139,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_weights_initialisation,orthogonal_2,orthogonal,change_weights_initialisation::orthogonal,0.7796514476670661,0.0071250445315283,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_weights_initialisation,random_normal_1,random_normal,change_weights_initialisation::random_normal,0.7958418655097615,0.0085287846481876,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_weights_initialisation,random_normal_2,random_normal,change_weights_initialisation::random_normal,0.7834525298485091,0.0063988624244578,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_weights_initialisation,random_uniform_1,random_uniform,change_weights_initialisation::random_uniform,0.7822943320495228,0.0071123755334281,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_weights_initialisation,random_uniform_2,random_uniform,change_weights_initialisation::random_uniform,0.7794417547677904,0.0074679943100995,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_weights_initialisation,truncated_normal_1,truncated_normal,change_weights_initialisation::truncated_normal,0.7872863566371916,0.0071098471382865,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_weights_initialisation,truncated_normal_2,truncated_normal,change_weights_initialisation::truncated_normal,0.7459059601280861,0.0060519757920968,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_weights_initialisation,variance_scaling_1,variance_scaling,change_weights_initialisation::variance_scaling,0.7903659995227055,0.0042750267189169,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_weights_initialisation,variance_scaling_2,variance_scaling,change_weights_initialisation::variance_scaling,0.7760946111388063,0.0096119615521537,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_weights_initialisation,zeros_1,zeros,change_weights_initialisation::zeros,0.8184882633425633,0.0616438356164383,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,change_weights_initialisation,zeros_2,zeros,change_weights_initialisation::zeros,0.7843996309871096,0.0084985835694051,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,delete_training_data,12.38,pct_5_15,delete_training_data::pct_5_15,0.8080633405639915,0.0177053824362606,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,delete_training_data,18.57,pct_15_30,delete_training_data::pct_15_30,0.8067577812209483,0.0152374202693125,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,delete_training_data,21.66,pct_15_30,delete_training_data::pct_15_30,0.7978901262605897,0.0159687721788502,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,delete_training_data,24.75,pct_15_30,delete_training_data::pct_15_30,0.8277661169071149,0.0287539936102236,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,delete_training_data,3.1,pct_le_5,delete_training_data::pct_le_5,0.7884768240195573,0.007127583749109,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,delete_training_data,37.12,pct_30_50,delete_training_data::pct_30_50,0.8355857396718018,0.0261115031757233,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,delete_training_data,43.31,pct_30_50,delete_training_data::pct_30_50,0.8501179750233567,0.0319777546054918,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,delete_training_data,46.41,pct_30_50,delete_training_data::pct_30_50,0.8482363171848638,0.0385807785049948,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,delete_training_data,49.5,pct_30_50,delete_training_data::pct_30_50,0.8446494029378442,0.037979094076655,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,delete_training_data,52.59,pct_50_70,delete_training_data::pct_50_70,0.8522394804298979,0.0452035886818495,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,delete_training_data,55.69,pct_50_70,delete_training_data::pct_50_70,0.8592348380882624,0.0370751802265705,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,delete_training_data,6.19,pct_5_15,delete_training_data::pct_5_15,0.7990046659878702,0.0198722498225692,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,delete_training_data,61.88,pct_50_70,delete_training_data::pct_50_70,0.8557296014284239,0.0343170899107755,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,delete_training_data,74.25,pct_70_90,delete_training_data::pct_70_90,0.8546975344250833,0.0722408026755852,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,delete_training_data,99,pct_gt_90,delete_training_data::pct_gt_90,0.7188204571546624,0.2582876909772269,0.7108657333340266,0.1826693165176054,True
cleanml,cleanml001,disable_batching,,toggle,disable_batching::toggle,0.6765210205557278,0.0049715909090909,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,make_output_classes_overlap,100,pct_gt_90,make_output_classes_overlap::pct_gt_90,0.4909811697609644,0.6164056278205468,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,make_output_classes_overlap,12.5,pct_5_15,make_output_classes_overlap::pct_5_15,0.8217786150118608,0.2185198176078568,0.7108657333340266,0.1826693165176054,True
cleanml,cleanml001,make_output_classes_overlap,25.0,pct_15_30,make_output_classes_overlap::pct_15_30,0.7176211576102115,0.5110410094637226,0.7108657333340266,0.1826693165176054,True
cleanml,cleanml001,make_output_classes_overlap,3.12,pct_le_5,make_output_classes_overlap::pct_le_5,0.8049662442071577,0.0120781527531083,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,make_output_classes_overlap,50.0,pct_30_50,make_output_classes_overlap::pct_30_50,0.6664734179194819,0.5381604696673189,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,make_output_classes_overlap,6.25,pct_5_15,make_output_classes_overlap::pct_5_15,0.821172775000786,0.0141894288754877,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,make_output_classes_overlap,9.38,pct_5_15,make_output_classes_overlap::pct_5_15,0.8495454151055019,0.0267041461700632,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,remove_activation_function,1,any_layer,remove_activation_function::any_layer,0.6962084778105786,0.0067185289957567,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,remove_activation_function,2,any_layer,remove_activation_function::any_layer,0.8602244606331816,0.0305661688086141,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,remove_bias,1,any_layer,remove_bias::any_layer,0.741909327548807,0.0092460881934566,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,remove_bias,2,any_layer,remove_bias::any_layer,0.7758632155225376,0.0071225071225071,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,unbalance_train_data,100,pct_gt_90,unbalance_train_data::pct_gt_90,0.8184882633425633,0.0616438356164383,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,unbalance_train_data,12.5,pct_5_15,unbalance_train_data::pct_5_15,0.7571254622456359,0.0099220411055988,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,unbalance_train_data,18.75,pct_15_30,unbalance_train_data::pct_15_30,0.7689110629067246,0.0085287846481876,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,unbalance_train_data,21.88,pct_15_30,unbalance_train_data::pct_15_30,0.7762414036330368,0.0106007067137809,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,unbalance_train_data,25.0,pct_15_30,unbalance_train_data::pct_15_30,0.7857221258134491,0.0056697377746279,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,unbalance_train_data,3.12,pct_le_5,unbalance_train_data::pct_le_5,0.7928726371242643,0.0078347578347578,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,unbalance_train_data,37.5,pct_30_50,unbalance_train_data::pct_30_50,0.7897147815308337,0.0116115411681914,0.7108657333340266,0.1826693165176054,False
cleanml,cleanml001,unbalance_train_data,43.75,pct_30_50,unbalance_train_data::pct_30_50,0.8051828496381509,0.0119131044148563,0.7108657333340266,0.1826693165176054,False
